crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,n_nodes,n_edges,in_degree_max,out_degree_max,elapsed_sec,error
0.6,2,0.8,0.5,0,14481,,,,,,61.6147047248669,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.1,1,14197,,,,,,40.93197898333892,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.2,1,13262,,,,,,45.68623297289014,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.5,1,13987,,,,,,42.49498677207157,"float() argument must be a string or a real number, not 'list'"
0.6,2,1.0,0.3,1,20927,,,,,,59.01195067120716,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.3,2,16699,,,,,,46.01286325464025,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.3,0,16515,,,,,,34.708535741083324,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.4,1,22291,,,,,,36.1879558712244,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.5,2,22190,,,,,,31.30092104477808,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.7,0.2,1,21267,,,,,,52.10700649069622,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.2,0,21786,,,,,,38.451926541980356,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.2,2,17655,,,,,,36.24095618491992,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.2,2,21788,,,,,,38.70572310499847,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.5,1,19024,,,,,,38.328456269111484,"float() argument must be a string or a real number, not 'list'"
0.6,2,1.0,0.2,2,20194,,,,,,62.247377468273044,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.5,1,13460,,,,,,29.99188409699127,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.4,2,22292,,,,,,39.186101018916816,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.2,1,21787,,,,,,40.63260297290981,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.2,1,17654,,,,,,38.50236880686134,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.4,2,18344,,,,,,30.739319168031216,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.4,0,17253,,,,,,49.36027274187654,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.7,0.3,0,14702,,,,,,55.07043905276805,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.7,0.2,2,21268,,,,,,55.195697020273656,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.3,1,21341,,,,,,30.46244497410953,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.3,0,16170,,,,,,33.66093114577234,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.4,2,17255,,,,,,49.30703330645338,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.4,0,21699,,,,,,45.43574726721272,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.1,1,17953,,,,,,41.23419566312805,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.2,1,17309,,,,,,35.05711928708479,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.5,2,22119,,,,,,29.271331952419132,"float() argument must be a string or a real number, not 'list'"
0.6,2,1.0,0.2,1,20193,,,,,,66.5510512329638,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.4,1,18343,,,,,,34.0610560127534,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.3,0,17968,,,,,,46.648979427758604,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.3,0,21734,,,,,,44.427380020264536,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.4,0,18342,,,,,,35.366584077943116,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.5,2,13461,,,,,,34.706070189829916,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.2,0,17653,,,,,,43.76710448786616,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.5,1,22189,,,,,,40.324422433041036,"float() argument must be a string or a real number, not 'list'"
0.6,2,1.0,0.3,2,20928,,,,,,68.59455903805792,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.4,1,17254,,,,,,55.46249120309949,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.2,2,17310,,,,,,39.102262215688825,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.3,1,21735,,,,,,47.676509922370315,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.4,1,21700,,,,,,50.72583692194894,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.1,0,14787,,,,,,50.479077683761716,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.5,0,19023,,,,,,47.43843104178086,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.4,2,15386,,,,,,35.394315605051816,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.5,0,22117,,,,,,35.733910038135946,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.2,0,19303,,,,,,39.10295696090907,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.1,1,12399,,,,,,43.27837996324524,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.3,0,21340,,,,,,39.89423842309043,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.3,1,14484,,,,,,34.56602843711153,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.2,1,17708,,,,,,54.63494673091918,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.2,2,17709,,,,,,54.08944077184424,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.3,2,16172,,,,,,42.68050937214866,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.2,1,13750,,,,,,35.708169247955084,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.4,2,17248,,,,,,30.908333706203848,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.8,0.2,0,13261,,,,,,62.05544384708628,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.2,0,17707,,,,,,55.81178629305214,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.4,2,17073,,,,,,47.01503429701552,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.1,0,12398,,,,,,45.73559703305364,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.1,2,18841,,,,,,36.860124164726585,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.4,1,16656,,,,,,35.6092607290484,"float() argument must be a string or a real number, not 'list'"
0.6,3,0.9,0.4,2,21701,,,,,,54.80110717890784,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.3,1,16171,,,,,,44.24119650106877,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.5,0,22188,,,,,,47.66616927832365,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.5,2,19025,,,,,,51.92187727289274,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.3,2,21342,,,,,,42.156643949914724,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.2,0,13749,,,,,,38.09362388821319,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.2,1,19304,,,,,,43.5118676899001,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.2,2,13751,,,,,,38.24455640697852,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.1,0,14180,,,,,,32.37786876084283,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.1,2,17954,,,,,,52.4371431209147,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.1,2,12400,,,,,,47.541258547920734,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.5,0,15241,,,,,,30.248854769859463,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.1,1,14788,,,,,,56.62494389107451,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.3,0,15250,,,,,,31.402052961289883,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.5,2,15243,,,,,,30.153899731114507,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.1,2,14789,,,,,,56.24757778691128,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.3,2,21736,,,,,,55.09136053780094,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.4,1,17072,,,,,,51.21158457174897,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.1,0,15451,,,,,,31.279530531261116,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.4,0,18508,,,,,,32.85307337529957,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.6,0.3,1,16516,,,,,,54.654782474040985,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.4,0,15384,,,,,,44.390894066076726,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.1,2,14182,,,,,,34.562389687635005,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.1,0,14393,,,,,,47.60768150817603,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.3,1,16691,,,,,,38.576396783813834,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.5,2,12365,,,,,,36.9629145488143,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.4,0,16655,,,,,,41.5065141026862,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.2,0,14340,,,,,,39.474805552046746,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.2,0,17308,,,,,,51.0766798411496,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.1,1,14181,,,,,,36.212585715111345,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.2,0,14516,,,,,,34.87814833968878,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.3,0,16690,,,,,,39.57117450982332,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.3,2,14485,,,,,,42.99787400616333,"float() argument must be a string or a real number, not 'list'"
0.6,3,1.0,0.4,0,22290,,,,,,58.623516641091555,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.5,2,21774,,,,,,41.80658594612032,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.1,1,14394,,,,,,49.38349590590224,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.1,2,14395,,,,,,49.74592339992523,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.5,1,12364,,,,,,39.480865363031626,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.4,1,17247,,,,,,40.16568552702665,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.1,1,12919,,,,,,42.37233383068815,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.5,1,22118,,,,,,47.24755520094186,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.4,1,15385,,,,,,48.09393647592515,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.1,1,18840,,,,,,46.50617029098794,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.2,2,14342,,,,,,42.80678878398612,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.3,0,19696,,,,,,34.7643730295822,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.4,2,18510,,,,,,38.463286589831114,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.5,0,19687,,,,,,33.99205163586885,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.1,0,12918,,,,,,45.699238864239305,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.3,0,14483,,,,,,47.77869543619454,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.2,2,20959,,,,,,31.832632353994995,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.1,0,20621,,,,,,33.94376607704908,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.2,1,14341,,,,,,45.473270145244896,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.8,0.2,2,19305,,,,,,54.14475204888731,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.5,1,21683,,,,,,31.26308046421036,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.7,0.5,0,13459,,,,,,55.43405881198123,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.5,1,21773,,,,,,47.651376211084425,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.4,2,16657,,,,,,48.80333923827857,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.1,2,15453,,,,,,39.35115490201861,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.2,1,14517,,,,,,42.70105272810906,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.4,0,17246,,,,,,45.86933335196227,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.2,2,14518,,,,,,42.796231138985604,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.4,2,12956,,,,,,37.731971179135144,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.1,2,20623,,,,,,36.38409848511219,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.5,2,19689,,,,,,37.312459100969136,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.3,2,15252,,,,,,42.971917915157974,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.5,1,15242,,,,,,42.9032703563571,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.4,0,12954,,,,,,38.59736179001629,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.1,2,12920,,,,,,48.817515898961574,"float() argument must be a string or a real number, not 'list'"
0.6,1,1.0,0.1,1,21237,,,,,,107.38613244099542,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.5,2,21684,,,,,,33.56376765714958,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.5,0,21772,,,,,,50.27519406192005,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.4,1,14950,,,,,,34.72493013879284,"float() argument must be a string or a real number, not 'list'"
0.6,4,0.9,0.1,0,18839,,,,,,53.79403194366023,"float() argument must be a string or a real number, not 'list'"
0.6,4,1.0,0.5,0,12363,,,,,,47.47510932898149,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.1,1,15452,,,,,,42.73970361985266,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.3,1,19697,,,,,,40.603043138980865,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.4,1,18509,,,,,,44.522934204898775,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.6,0.3,1,15251,,,,,,44.92439380893484,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.2,2,18964,,,,,,41.56268017506227,"float() argument must be a string or a real number, not 'list'"
0.6,1,0.9,0.5,1,15708,,,,,,109.16465713689104,"float() argument must be a string or a real number, not 'list'"
0.6,1,0.8,0.3,2,19973,,,,,,113.82846519164741,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.7,0.5,1,19688,,,,,,39.604569914750755,"float() argument must be a string or a real number, not 'list'"
0.6,1,0.6,0.4,2,18879,,,,,,122.56913395272568,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.9,0.4,1,19396,,,,,,32.65223456500098,"float() argument must be a string or a real number, not 'list'"
0.6,5,0.8,0.1,1,20622,,,,,,39.86417948175222,"float() argument must be a string or a real number, not 'list'"
