file_id,learned_colliders,correct_scs,missing_scs,extra_scs,correct_pws,missing_pws,extra_pws,jaccard_edges,i,total_vars,dag_family,p_syn,p_noise,samples
653,0.6965406198739532,1.0,1.0,1.0,0.7361447811447813,0.45814814814814825,0.43333333333333335,0.7257187584356249,653,30,er,0.0,0.4,5000
654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,654,30,er,0.0,0.4,10000
655,0.6444444444444445,1.0,1.0,0.6444444444444445,1.0,1.0,1.0,0.9525925925925927,655,30,er,0.0,0.5,500
656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,656,30,er,0.0,0.5,1000
657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,657,30,er,0.0,0.5,2000
658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,658,30,er,0.0,0.5,5000
659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,659,30,er,0.0,0.5,10000
660,0.5889968637027461,0.8725925925925926,0.6296296296296297,0.6222222222222222,0.5288888888888889,0.2803703703703703,0.3387301587301587,0.6302412668986332,660,30,er,0.5,0.0,500
661,0.7453633077162488,1.0,1.0,0.8,0.745925925925926,0.337037037037037,0.05185185185185184,0.6988179059903793,661,30,er,0.5,0.0,1000
662,0.6917042217042219,0.9222222222222223,0.5333333333333333,1.0,0.6688888888888889,0.34814814814814815,0.2,0.7486404334849207,662,30,er,0.5,0.0,2000
663,0.5860378510378511,0.9333333333333335,0.6222222222222222,0.6222222222222222,0.5207407407407407,0.35111111111111115,0.07962962962962963,0.6089197305952171,663,30,er,0.5,0.0,5000
664,0.5736314012784602,0.9333333333333333,0.6222222222222222,0.6222222222222222,0.5351851851851852,0.37074074074074076,0.03777777777777778,0.5978907783132227,664,30,er,0.5,0.0,10000
665,0.7746385640503288,0.9222222222222223,0.5333333333333333,0.8,0.7562962962962962,0.2611111111111111,0.3703703703703703,0.798519194260381,665,30,er,0.5,0.1,500
666,0.7317419617419617,0.9333333333333335,0.6222222222222222,0.8,0.7096296296296297,0.2037037037037037,0.17777777777777778,0.786255176232753,666,30,er,0.5,0.1,1000
667,0.6187922262922263,0.9333333333333333,0.8,1.0,0.5551851851851852,0.29148148148148145,0.04703703703703704,0.6712740222605172,667,30,er,0.5,0.1,2000
668,0.6638505938505941,0.9074074074074077,0.4888888888888889,0.4666666666666667,0.6485185185185186,0.3618518518518518,0.15185185185185185,0.6613900716464075,668,30,er,0.5,0.1,5000
669,0.704471916971917,0.9333333333333333,0.6222222222222222,0.8,0.68,0.1759259259259259,0.14444444444444443,0.7526144862448998,669,30,er,0.5,0.1,10000
670,0.832010582010582,0.9666666666666668,0.8,1.0,0.7866666666666668,0.4111111111111111,0.4666666666666667,0.8544606488949891,670,30,er,0.5,0.2,500
671,0.7905594405594407,1.0,1.0,1.0,0.6788888888888889,0.33518518518518514,0.3333333333333333,0.8025995193413841,671,30,er,0.5,0.2,1000
672,0.7549605949605951,0.9333333333333335,0.6222222222222222,0.8,0.7029629629629629,0.2648148148148148,0.3333333333333333,0.7575155973561146,672,30,er,0.5,0.2,2000
673,0.6014788914788916,0.940740740740741,0.6444444444444445,1.0,0.5040740740740741,0.404074074074074,0.044444444444444446,0.6812512252721796,673,30,er,0.5,0.2,5000
674,0.7272608872608873,0.9666666666666667,0.8,1.0,0.66,0.18888888888888888,0.14074074074074072,0.7888043973238517,674,30,er,0.5,0.2,10000
675,0.9113960113960112,1.0,1.0,1.0,0.8488888888888889,0.3333333333333333,0.8,0.8947175200145537,675,30,er,0.5,0.3,500
676,0.8710049210049209,0.940740740740741,0.6444444444444445,0.8,0.8274074074074075,0.2777777777777778,1.0,0.7894783589080898,676,30,er,0.5,0.3,1000
677,0.8333903133903136,1.0,1.0,1.0,0.6959259259259261,0.2888888888888889,0.6444444444444445,0.8395919037621163,677,30,er,0.5,0.3,2000
678,0.7287826987826987,0.9074074074074077,0.4888888888888889,0.8,0.6533333333333334,0.5351851851851851,0.4,0.7280181348786695,678,30,er,0.5,0.3,5000
679,0.8064990564990563,1.0,1.0,1.0,0.7051851851851852,0.2222222222222222,0.3333333333333333,0.786298379161647,679,30,er,0.5,0.3,10000
680,0.7888888888888888,1.0,1.0,1.0,0.8,0.9666666666666668,0.6444444444444445,0.9284637681159421,680,30,er,0.5,0.4,500
681,0.7577777777777778,1.0,1.0,1.0,0.6944444444444444,0.6866666666666668,1.0,0.8276520809969087,681,30,er,0.5,0.4,1000
682,0.8694897694897696,1.0,1.0,0.4666666666666667,0.8392592592592593,0.6074074074074074,0.8,0.8855736224028905,682,30,er,0.5,0.4,2000
683,0.9444444444444443,1.0,1.0,1.0,0.8888888888888891,0.4888888888888889,1.0,0.9255256343018431,683,30,er,0.5,0.4,5000
684,0.9333333333333333,1.0,1.0,1.0,0.8577777777777775,0.5703703703703703,1.0,0.9390857534350856,684,30,er,0.5,0.4,10000
685,0.6444444444444445,1.0,1.0,0.6444444444444445,1.0,1.0,1.0,0.8962962962962964,685,30,er,0.5,0.5,500
686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,686,30,er,0.5,0.5,1000
687,0.8,1.0,1.0,0.8,1.0,1.0,1.0,0.9600000000000001,687,30,er,0.5,0.5,2000
688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,688,30,er,0.5,0.5,5000
689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,689,30,er,0.5,0.5,10000
690,0.9404558404558404,0.9535353535353535,0.6333333333333333,0.8,1.0,1.0,1.0,0.92948909383692,690,30,er,1.0,0.0,500
691,0.8864875864875864,0.9537037037037035,0.4888888888888889,0.4888888888888889,1.0,1.0,0.5333333333333333,0.905941352958897,691,30,er,1.0,0.0,1000
692,0.9833333333333333,0.9833333333333333,0.8,1.0,1.0,1.0,1.0,0.9804878048780489,692,30,er,1.0,0.0,2000
693,0.9538461538461536,0.9666666666666668,0.8,0.8,1.0,1.0,1.0,0.9627906976744185,693,30,er,1.0,0.0,5000
694,0.9833333333333333,0.9833333333333333,0.8,1.0,1.0,1.0,1.0,0.9804878048780489,694,30,er,1.0,0.0,10000
695,0.8963695563695562,0.9537037037037035,0.4444444444444444,0.6222222222222222,1.0,1.0,0.7629629629629628,0.8622099335538664,695,30,er,1.0,0.1,500
696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9817663817663819,696,30,er,1.0,0.1,1000
697,0.9833333333333333,0.9833333333333333,0.8,1.0,1.0,1.0,1.0,0.98,697,30,er,1.0,0.1,2000
698,0.9611111111111109,0.9611111111111109,0.5333333333333333,1.0,1.0,1.0,1.0,0.9521367521367522,698,30,er,1.0,0.1,5000
699,0.9692307692307693,0.9833333333333333,0.8,0.8,1.0,1.0,1.0,0.9675675675675676,699,30,er,1.0,0.1,10000
700,0.9241514041514042,0.9833333333333333,0.8,1.0,1.0,1.0,0.6,0.9124546766272101,700,30,er,1.0,0.2,500
701,0.9833333333333332,0.9833333333333332,0.8,1.0,1.0,1.0,1.0,0.9582111191867291,701,30,er,1.0,0.2,1000
702,0.9364672364672365,0.9703703703703701,0.6444444444444445,0.5333333333333333,1.0,1.0,1.0,0.8995805862495416,702,30,er,1.0,0.2,2000
703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,703,30,er,1.0,0.2,5000
704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,704,30,er,1.0,0.2,10000
705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,705,30,er,1.0,0.3,500
706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9516811137378514,706,30,er,1.0,0.3,1000
707,0.9692307692307693,0.9833333333333333,0.8,0.8,1.0,1.0,1.0,0.9516188846098986,707,30,er,1.0,0.3,2000
708,0.9464387464387463,0.9611111111111109,0.5333333333333333,0.8,1.0,1.0,1.0,0.9392120075046906,708,30,er,1.0,0.3,5000
709,0.9833333333333333,0.9833333333333333,0.8,1.0,1.0,1.0,1.0,0.9534477566997893,709,30,er,1.0,0.3,10000
710,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9625730994152045,710,30,er,1.0,0.4,500
711,0.9833333333333333,0.9833333333333333,0.8,1.0,1.0,1.0,1.0,0.9885714285714287,711,30,er,1.0,0.4,1000
712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891891891891891,712,30,er,1.0,0.4,2000
713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,713,30,er,1.0,0.4,5000
714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9760683760683762,714,30,er,1.0,0.4,10000
715,0.9,1.0,1.0,0.9,1.0,1.0,1.0,0.9636363636363635,715,30,er,1.0,0.5,500
716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,716,30,er,1.0,0.5,1000
717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,717,30,er,1.0,0.5,2000
718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,718,30,er,1.0,0.5,5000
719,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,719,30,er,1.0,0.5,10000
720,0.31115147742598714,1.0,1.0,1.0,0.5512786596119928,0.31820105820105815,0.08391534391534392,0.5003619098661009,720,30,small-world,0.0,0.0,500
721,0.2507966107966108,1.0,1.0,0.6444444444444445,0.4174603174603174,0.49500000000000005,0.03486772486772486,0.47455204235691517,721,30,small-world,0.0,0.0,1000
722,0.9263299663299663,1.0,1.0,1.0,0.975,0.9,0.6222222222222222,0.8198285869724332,722,30,small-world,0.0,0.0,2000
723,0.2336512388731171,1.0,1.0,0.3,0.45486772486772487,0.4908465608465609,0.06348349181682515,0.39205850381484564,723,30,small-world,0.0,0.0,5000
724,0.2012012287296085,1.0,1.0,0.2759259259259259,0.36603174603174593,0.489215167548501,0.09221821388488056,0.4713649736734483,724,30,small-world,0.0,0.0,10000
725,0.5093374472296041,1.0,1.0,1.0,0.6712522045855379,0.23296296296296296,0.31107583774250447,0.626994672008556,725,30,small-world,0.0,0.1,500
726,0.8618181818181819,1.0,1.0,0.8,0.9777777777777776,0.8,0.26666666666666666,0.8502897367280856,726,30,small-world,0.0,0.1,1000
727,0.8315824915824914,1.0,1.0,0.6444444444444445,0.9481481481481481,0.5333333333333333,0.28888888888888886,0.7961574258794444,727,30,small-world,0.0,0.1,2000
728,0.7388707588707588,1.0,1.0,0.37777777777777777,0.9175925925925924,0.43333333333333335,0.08888888888888889,0.7316357929935005,728,30,small-world,0.0,0.1,5000
729,0.7995978095978097,1.0,1.0,1.0,0.9777777777777777,0.8,0.07222222222222222,0.73443682426768,729,30,small-world,0.0,0.1,10000
730,0.860909090909091,1.0,1.0,1.0,0.9555555555555556,0.8,0.4111111111111111,0.827093198893264,730,30,small-world,0.0,0.2,500
731,0.8845791245791247,1.0,1.0,1.0,0.9333333333333333,0.6222222222222222,0.4888888888888889,0.8824368782859349,731,30,small-world,0.0,0.2,1000
732,0.9799999999999999,1.0,1.0,1.0,1.0,1.0,0.8,0.886973011662667,732,30,small-world,0.0,0.2,2000
733,0.9604040404040403,1.0,1.0,1.0,1.0,1.0,0.6222222222222222,0.8664962510885914,733,30,small-world,0.0,0.2,5000
734,0.941212121212121,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,0.8891629049476766,734,30,small-world,0.0,0.2,10000
735,0.6520426487093155,1.0,1.0,1.0,0.7004850088183421,0.14962962962962964,0.35555555555555557,0.7201339057213028,735,30,small-world,0.0,0.3,500
736,0.8426543209876541,1.0,1.0,1.0,0.859479717813051,0.3888888888888889,0.8,0.8742488307226907,736,30,small-world,0.0,0.3,1000
737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96596267348547,737,30,small-world,0.0,0.3,2000
738,0.9604040404040404,1.0,1.0,1.0,1.0,1.0,0.6222222222222222,0.9169171419875576,738,30,small-world,0.0,0.3,5000
739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333412472301365,739,30,small-world,0.0,0.3,10000
740,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8549010325377716,740,30,small-world,0.0,0.4,500
741,0.8755555555555555,1.0,1.0,1.0,0.8488888888888889,0.8755555555555554,1.0,0.9322102174203015,741,30,small-world,0.0,0.4,1000
742,0.9058585858585859,1.0,1.0,0.5333333333333333,1.0,1.0,0.4444444444444444,0.911331483194573,742,30,small-world,0.0,0.4,2000
743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9586734693877553,743,30,small-world,0.0,0.4,5000
744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,744,30,small-world,0.0,0.4,10000
745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,745,30,small-world,0.0,0.5,500
746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,746,30,small-world,0.0,0.5,1000
747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,747,30,small-world,0.0,0.5,2000
748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,748,30,small-world,0.0,0.5,5000
749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,749,30,small-world,0.0,0.5,10000
750,0.6041696575029909,1.0,1.0,1.0,0.5192592592592592,0.2048148148148148,0.08962962962962963,0.660210297126704,750,30,small-world,0.5,0.0,500
751,0.456885706885707,0.95,0.8,0.3333333333333333,0.3592592592592592,0.3685185185185186,0.18137566137566136,0.5386846319076766,751,30,small-world,0.5,0.0,1000
752,0.6140092006758674,0.95,0.8,0.8,0.5777777777777778,0.15,0.07777777777777778,0.6934054465579267,752,30,small-world,0.5,0.0,2000
753,0.5416722783389452,0.9111111111111111,0.6444444444444445,0.4888888888888889,0.5577777777777778,0.46851851851851856,0.059259259259259255,0.6535463849638158,753,30,small-world,0.5,0.0,5000
754,0.5199301932635266,1.0,1.0,0.6222222222222222,0.4511111111111112,0.3018518518518518,0.027777777777777776,0.6290342592648648,754,30,small-world,0.5,0.0,10000
755,0.8022878356211689,1.0,1.0,1.0,0.8077777777777778,0.34444444444444444,0.3333333333333333,0.8021449297611867,755,30,small-world,0.5,0.1,500
756,0.5944409911076578,0.95,0.8,0.6222222222222222,0.618888888888889,0.14444444444444443,0.1296296296296296,0.6623977920205938,756,30,small-world,0.5,0.1,1000
757,0.6814029180695846,1.0,1.0,1.0,0.668888888888889,0.2907407407407407,0.11851851851851851,0.7115355937293054,757,30,small-world,0.5,0.1,2000
758,0.695628507295174,1.0,1.0,1.0,0.62,0.2,0.15555555555555556,0.7403672973214248,758,30,small-world,0.5,0.1,5000
759,0.8034904601571269,1.0,1.0,1.0,0.7555555555555555,0.2222222222222222,0.4666666666666667,0.800118254287544,759,30,small-world,0.5,0.1,10000
760,0.6518837952171286,1.0,1.0,1.0,0.6033333333333334,0.32592592592592595,0.2148148148148148,0.7380399599739129,760,30,small-world,0.5,0.2,500
761,0.8638183421516755,1.0,1.0,1.0,0.8392592592592593,0.7407407407407406,0.4888888888888889,0.8293202752434622,761,30,small-world,0.5,0.2,1000
762,0.8299775533108866,1.0,1.0,1.0,0.7777777777777779,0.3703703703703704,0.4888888888888889,0.8385166563507263,762,30,small-world,0.5,0.2,2000
763,0.7866217732884399,1.0,1.0,1.0,0.7033333333333335,0.25,0.4777777777777778,0.8066785812011418,763,30,small-world,0.5,0.2,5000
764,0.7726823793490462,1.0,1.0,1.0,0.8300000000000001,0.6407407407407408,0.13333333333333333,0.802600142373255,764,30,small-world,0.5,0.2,10000
765,0.8594388327721662,1.0,1.0,1.0,0.8222222222222222,0.5037037037037037,0.6222222222222222,0.8642419471018112,765,30,small-world,0.5,0.3,500
766,0.8559523809523809,1.0,1.0,0.8,0.7455555555555555,0.6925925925925925,1.0,0.8418503472103924,766,30,small-world,0.5,0.3,1000
767,0.8905050505050502,1.0,1.0,1.0,0.8488888888888888,0.4888888888888889,0.7111111111111111,0.8547096743731573,767,30,small-world,0.5,0.3,2000
768,0.8745454545454542,1.0,1.0,0.8,0.8333333333333331,0.4962962962962963,0.8,0.8704817450181436,768,30,small-world,0.5,0.3,5000
769,0.8528395061728398,1.0,1.0,1.0,0.7822222222222222,0.36296296296296304,0.6444444444444445,0.8710693597590151,769,30,small-world,0.5,0.3,10000
770,0.9714285714285714,0.95,0.8,1.0,1.0,1.0,1.0,0.9385693385693384,770,30,small-world,0.5,0.4,500
771,0.9714285714285713,1.0,1.0,1.0,0.9333333333333331,0.9333333333333331,1.0,0.8895665961945031,771,30,small-world,0.5,0.4,1000
772,0.9380246913580244,1.0,1.0,1.0,0.9199999999999998,0.6222222222222222,0.8,0.9422059422059422,772,30,small-world,0.5,0.4,2000
773,0.7839506172839504,1.0,1.0,1.0,0.674074074074074,0.674074074074074,0.35555555555555557,0.8509216318226328,773,30,small-world,0.5,0.4,5000
774,0.7954585537918869,1.0,1.0,1.0,0.5914814814814815,0.3722222222222221,1.0,0.8894109797238571,774,30,small-world,0.5,0.4,10000
775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,775,30,small-world,0.5,0.5,500
776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,776,30,small-world,0.5,0.5,1000
777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,777,30,small-world,0.5,0.5,2000
778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,778,30,small-world,0.5,0.5,5000
779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,779,30,small-world,0.5,0.5,10000
780,0.9234343434343436,1.0,1.0,1.0,1.0,1.0,0.4888888888888889,0.8866114202100137,780,30,small-world,1.0,0.0,500
781,0.8988111888111886,1.0,1.0,0.8,1.0,1.0,0.5333333333333333,0.8328934206566809,781,30,small-world,1.0,0.0,1000
782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9257772351105684,782,30,small-world,1.0,0.0,2000
783,0.9799999999999999,1.0,1.0,1.0,1.0,1.0,0.8,0.8852239381193455,783,30,small-world,1.0,0.0,5000
784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8877136473367397,784,30,small-world,1.0,0.0,10000
785,0.9799999999999999,1.0,1.0,1.0,1.0,1.0,0.8,0.8907373156518171,785,30,small-world,1.0,0.1,500
786,0.9799999999999999,1.0,1.0,1.0,1.0,1.0,0.8,0.8703572564088227,786,30,small-world,1.0,0.1,1000
787,0.9636363636363638,1.0,1.0,1.0,1.0,1.0,0.8,0.8992802433872527,787,30,small-world,1.0,0.1,2000
788,0.9604040404040404,1.0,1.0,1.0,1.0,1.0,0.6222222222222222,0.8590283931256377,788,30,small-world,1.0,0.1,5000
789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8994736954545381,789,30,small-world,1.0,0.1,10000
790,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,0.4666666666666667,0.8599551489504821,790,30,small-world,1.0,0.2,500
791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9275407714964107,791,30,small-world,1.0,0.2,1000
792,0.9799999999999999,1.0,1.0,1.0,1.0,1.0,0.8,0.914772868175384,792,30,small-world,1.0,0.2,2000
793,0.9604040404040404,1.0,1.0,1.0,1.0,1.0,0.6222222222222222,0.9101481481481483,793,30,small-world,1.0,0.2,5000
794,0.9604040404040404,1.0,1.0,1.0,1.0,1.0,0.6222222222222222,0.8076955762660164,794,30,small-world,1.0,0.2,10000
795,0.9452525252525253,1.0,1.0,0.8,1.0,1.0,0.6444444444444445,0.9088744588744587,795,30,small-world,1.0,0.3,500
796,0.9644444444444442,1.0,1.0,1.0,1.0,1.0,0.6444444444444445,0.9617920227920229,796,30,small-world,1.0,0.3,1000
797,0.9799999999999999,1.0,1.0,1.0,1.0,1.0,0.8,0.9518233618233621,797,30,small-world,1.0,0.3,2000
798,0.98,1.0,1.0,1.0,1.0,1.0,0.8,0.9431513137068694,798,30,small-world,1.0,0.3,5000
799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9154397865508979,799,30,small-world,1.0,0.3,10000
800,0.9,1.0,1.0,0.8,1.0,1.0,1.0,0.9739130434782609,800,30,small-world,1.0,0.4,500
801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9312215515451107,801,30,small-world,1.0,0.4,1000
802,0.9599999999999997,0.9777777777777776,0.8,1.0,1.0,1.0,0.8,0.9579710144927537,802,30,small-world,1.0,0.4,2000
803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,803,30,small-world,1.0,0.4,5000
804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9638548752834467,804,30,small-world,1.0,0.4,10000
805,0.8,1.0,1.0,0.8,1.0,1.0,1.0,0.9666666666666667,805,30,small-world,1.0,0.5,500
806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,806,30,small-world,1.0,0.5,1000
807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,807,30,small-world,1.0,0.5,2000
808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,808,30,small-world,1.0,0.5,5000
809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,809,30,small-world,1.0,0.5,10000
