crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.6,3,0.9,0.5,1,22252,-86519.52409945773,50.201472668908536,
0.6,4,1.0,0.1,0,19063,-80835.76608562724,36.09752755705267,
0.6,4,1.0,0.1,1,19064,-79506.28308876457,36.2653611372225,
0.6,4,1.0,0.3,0,20133,-80861.63243225715,34.52721048519015,
0.6,2,0.8,0.4,0,21263,-79528.31543534808,64.19808042608202,
0.6,4,1.0,0.4,1,19391,-82165.25495160291,34.51382409641519,
0.6,4,0.9,0.4,1,15504,-76830.51249206417,38.555074700620025,
0.6,4,0.9,0.1,0,13304,-82521.01049592947,42.27710533188656,
0.6,4,1.0,0.5,0,20124,-78567.33912293712,35.35901753278449,
0.6,4,0.7,0.2,1,13863,-83594.7415037514,49.45883514685556,
0.6,5,0.6,0.3,1,14112,-82501.27274155994,33.046350413002074,
0.6,4,1.0,0.2,0,19399,-78633.3782437043,37.60521323699504,
0.6,5,0.6,0.4,1,17370,-85546.14665981423,33.068199530709535,
0.6,5,0.6,0.5,1,12487,-82748.5852953504,32.74314246000722,
0.6,5,0.7,0.1,0,13422,-78748.97135962485,32.650588968768716,
0.6,5,0.7,0.3,0,19283,-81571.9476045654,32.30858706776053,
0.6,5,0.7,0.2,0,18549,-83962.8795454021,32.59758109692484,
0.6,5,0.6,0.3,0,14111,-83742.45955909944,34.567765104118735,
0.6,5,0.6,0.1,1,18251,-83710.44935082164,35.92601722758263,
0.6,3,1.0,0.4,1,21022,-86210.31343078596,54.216849023941904,
0.6,5,0.7,0.5,0,17658,-82075.00757827307,32.291631313972175,
0.6,3,1.0,0.1,0,13991,-78690.64318154624,55.62262299191207,
0.6,5,0.7,0.1,1,13423,-82370.50600420247,33.70748760504648,
0.6,5,0.8,0.1,0,18592,-75129.71677182948,32.48804868897423,
0.6,5,0.9,0.3,0,15724,-82433.85737299339,30.729765830095857,
0.6,5,0.7,0.5,1,17659,-83112.99711911393,33.66150933364406,
0.6,5,0.7,0.3,1,19284,-82935.3449713342,34.64569383393973,
0.6,5,0.8,0.4,1,16409,-84554.90010766216,32.38239726005122,
0.6,5,0.8,0.5,0,21525,-87117.8888887612,32.42892152024433,
0.6,5,0.7,0.2,1,18550,-82847.49110335477,35.22710378235206,
0.6,4,1.0,0.2,1,19400,-80362.07776040523,40.78424050658941,
0.6,4,0.7,0.4,1,22238,-85804.21197392463,51.58331701904535,
0.6,5,0.6,0.2,1,21762,-83181.77788732057,37.84005479607731,
0.6,5,0.8,0.1,1,18593,-78537.01808276202,33.91580797918141,
0.6,3,0.8,0.2,0,21871,-77219.16419062365,61.326389166060835,
0.6,5,0.9,0.5,0,12796,-83144.25094324758,31.56396652618423,
0.6,5,0.7,0.4,0,12541,-79335.76981627556,35.71919620828703,
0.6,4,0.8,0.5,1,14967,-83468.86163535128,48.53347111074254,
0.6,5,0.9,0.1,1,19864,-84480.31700398285,33.352960002142936,
0.6,5,0.8,0.2,0,12416,-80118.1422913855,34.53982010297477,
0.6,5,0.9,0.4,1,20855,-82935.79903461233,32.54277634201571,
0.6,5,0.8,0.3,1,21279,-76824.26427407551,34.52400540187955,
0.6,5,0.8,0.3,0,21278,-78706.02638738666,35.26916825212538,
0.6,5,0.9,0.1,0,19863,-84131.29577017257,34.719563697930425,
0.6,5,0.7,0.4,1,12542,-84828.15176761505,37.37582702329382,
0.6,5,0.9,0.2,1,22072,-79538.0273106905,34.35234279697761,
0.6,5,0.9,0.2,0,22071,-82604.70688532008,34.921818043105304,
0.6,5,0.9,0.3,1,15725,-81659.52428389096,34.70068519888446,
0.6,5,0.8,0.5,1,21526,-82100.38110092403,35.40895952191204,
0.6,5,1.0,0.2,1,15959,-79093.85060338616,33.03004959970713,
0.6,4,0.8,0.2,0,15857,-84103.98940566792,53.00823961105198,
0.6,4,0.9,0.3,1,19166,-83444.04011225146,48.49252092232928,
0.6,4,0.8,0.1,1,22034,-81431.0663053101,54.18371951021254,
0.6,5,1.0,0.4,0,19950,-81900.58234898504,33.18559535173699,
0.6,4,0.9,0.5,1,19413,-81739.84243940178,47.22362969024107,
0.6,4,0.9,0.1,1,13305,-76930.7890250092,50.94041310809553,
0.6,5,1.0,0.1,1,15623,-83659.26412382303,34.97984323929995,
0.6,5,0.9,0.5,1,12797,-80718.20632340659,35.34146998543292,
0.6,5,0.9,0.4,0,20854,-79303.0143611609,36.21859158715233,
0.6,5,0.6,0.4,0,17369,-83331.47960415405,41.722588582895696,
0.6,5,1.0,0.2,0,15958,-80374.06005558856,35.20969597576186,
0.6,5,1.0,0.1,0,15622,-78848.93855249732,35.81003198027611,
0.6,5,0.6,0.2,0,21761,-81328.53959755828,43.616592610254884,
0.6,5,1.0,0.5,1,16684,-82681.2658485535,33.90941033232957,
0.6,4,0.9,0.2,0,15512,-81125.1356217572,52.506064794026315,
0.6,5,1.0,0.4,1,19951,-77389.86614794203,35.66000128118321,
0.6,5,1.0,0.5,0,16683,-80654.03811255086,35.728158948011696,
0.5,4,1.0,0.4,1,17640,-83556.6316063262,107.59596348693594,
0.5,3,1.0,0.2,0,16596,-80852.94696284788,126.62488022306934,
0.5,4,0.6,0.3,0,15801,-81289.4773259399,118.8503844588995,
0.5,5,0.7,0.2,1,20819,-79443.90535912139,106.806297454983,
0.6,4,1.0,0.4,0,19390,-84975.52792995129,48.201152078807354,
0.6,1,0.6,0.4,1,13801,-81133.74435338036,100.21880797110498,
0.5,5,0.8,0.5,1,21923,-83142.98839853937,104.60352064995095,
0.6,5,1.0,0.3,1,16693,-82844.07301815182,39.08535002497956,
0.5,5,0.8,0.3,1,13548,-80748.52742448341,105.73423838475719,
0.6,5,0.6,0.5,0,12486,-83795.21444852375,45.8397418721579,
0.6,2,0.6,0.4,1,22225,-86234.06911140731,83.96109540993348,
0.6,3,0.6,0.3,0,13566,-81875.8580675261,75.28024842916057,
0.6,4,1.0,0.5,1,20125,-80638.44636652476,49.558372848667204,
0.6,2,0.6,0.4,0,22224,-84212.93337652585,85.19064798997715,
0.6,4,0.9,0.5,0,19412,-82888.31715091766,54.262134762946516,
0.6,2,0.7,0.5,1,13913,-84367.47350733141,81.95644257497042,
0.6,3,0.8,0.4,1,15864,-81243.67591582821,71.41489196941257,
0.6,3,0.8,0.3,0,12605,-79625.34423248438,71.88087503192946,
0.6,5,0.8,0.2,1,12417,-79561.47545365537,44.924931671936065,
0.6,1,0.8,0.2,0,14464,-80331.38470829892,100.08986552292481,
0.5,5,0.9,0.5,0,16368,-79527.61028515195,106.21643763501197,
0.5,5,0.9,0.3,1,17994,-80600.62764204119,106.34632267197594,
0.6,1,0.7,0.2,1,20598,-78118.09318581292,102.54351959191263,
0.6,1,0.7,0.4,1,12461,-82649.92301766963,101.11973098525777,
0.6,1,0.9,0.5,0,17763,-80802.13625058622,93.93110624188557,
0.6,3,0.6,0.2,0,12832,-79162.62436834157,77.99221359519288,
0.6,1,0.7,0.2,0,20597,-80765.61287406538,103.88640139997005,
0.6,1,0.7,0.5,1,21323,-83125.69895363125,102.08616631105542,
0.6,3,0.6,0.2,1,12833,-81290.44993017233,78.6628304827027,
0.6,2,0.9,0.2,1,15246,-78511.61157470026,81.75743273179978,
0.5,3,1.0,0.5,0,17321,-82094.84808797746,127.72836953122169,
0.6,2,0.7,0.4,0,19268,-84245.74615270023,85.76446809107438,
0.6,2,0.7,0.4,1,19269,-84719.09844022224,85.56671668123454,
0.6,1,0.9,0.4,0,14110,-80602.18529466134,97.99437836697325,
0.6,1,1.0,0.3,1,18485,-76260.07022301646,93.49388584308326,
0.6,5,1.0,0.3,0,16692,-79993.2893517521,44.66045701690018,
0.6,2,0.6,0.1,1,13106,-78056.56966552442,90.49474847689271,
0.6,4,0.7,0.1,1,16864,-80227.71984216452,69.29955522203818,
0.6,2,0.9,0.2,0,15245,-75614.5306305742,83.25554730417207,
0.6,2,0.9,0.5,0,20353,-85541.50124812071,82.27005784166977,
0.6,4,1.0,0.3,1,20134,-81258.3534756315,55.45255507202819,
0.6,2,0.7,0.1,1,18278,-81066.62448200662,88.72383284009993,
0.6,1,0.9,0.1,0,20825,-77326.64627746084,100.95890627009794,
0.6,2,0.6,0.2,1,14936,-82039.37844013634,91.54424082534388,
0.6,3,0.8,0.3,1,12606,-82029.24139483721,76.98339988803491,
0.6,1,0.8,0.3,1,13327,-78502.68575510524,103.6989483111538,
0.6,5,0.8,0.4,0,16408,-80330.89018724803,49.7306598527357,
0.6,1,0.9,0.2,1,15736,-78965.52835019244,100.98521004617214,
0.6,3,1.0,0.2,0,18901,-79212.16851402771,74.72003178671002,
0.6,4,0.8,0.3,0,14719,-82244.21606621753,66.94907664181665,
0.6,4,0.6,0.4,1,15194,-82773.78007768137,72.68658018903807,
0.6,2,0.8,0.2,1,13975,-79643.26755927826,88.51189879933372,
0.6,1,1.0,0.2,1,19623,-80143.93594306186,98.12045940803364,
0.6,3,0.9,0.4,0,17134,-83489.0166459234,78.54204097623006,
0.6,4,0.8,0.3,1,14720,-81242.03778221623,69.94908809894696,
0.6,4,0.9,0.4,0,15503,-80899.35261860678,64.87612581206486,
