crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.6,4,0.7,0.3,1,12725,-68743.38332290816,38.22498032078147,
0.6,4,0.8,0.4,1,14233,-72142.04342491324,33.56641047401354,
0.6,2,0.7,0.4,1,19269,-69626.0351998945,56.338184657972306,
0.6,4,0.7,0.4,1,22238,-69601.94229387949,39.510634074918926,
0.6,1,1.0,0.5,1,18732,-65804.26846665717,59.09434531861916,
0.6,3,0.7,0.2,0,16701,-66391.62623451168,51.68788886908442,
0.6,2,0.9,0.1,0,16590,-65486.648595334664,55.20586499478668,
0.6,1,1.0,0.3,1,18485,-64012.147358092385,62.03961721993983,
0.6,3,1.0,0.4,1,21022,-66253.00359937246,45.685276091098785,
0.6,4,0.8,0.3,0,14719,-69504.56198686863,36.99137792317197,
0.6,2,0.7,0.4,0,19268,-67195.38143406983,58.55637962510809,
0.6,4,0.6,0.3,0,17552,-68556.31720683677,46.71273790113628,
0.6,3,0.9,0.4,0,17134,-67106.17332254526,51.853213944938034,
0.6,4,0.9,0.3,0,19165,-66853.97646697759,38.96370424516499,
0.6,3,0.6,0.3,0,13566,-68676.55263798824,58.56935151806101,
0.6,4,1.0,0.3,1,20134,-65848.8896628512,36.56197665864602,
0.6,4,0.9,0.1,1,13305,-64216.19142342495,41.81708612199873,
0.6,4,0.9,0.4,0,15503,-66108.98434854971,40.4812170821242,
0.6,2,0.6,0.4,1,22225,-72256.32023061442,66.99387985887006,
0.6,5,0.6,0.5,1,12487,-70801.95293348038,32.83144691307098,
0.6,5,0.6,0.4,1,17370,-70025.37287032571,34.03595593525097,
0.6,4,0.8,0.3,1,14720,-63198.711732170144,45.919701986946166,
0.6,5,0.7,0.4,0,12541,-67850.90998811887,33.314599900040776,
0.6,4,0.9,0.5,0,19412,-65992.09398896617,42.3465599748306,
0.6,1,1.0,0.5,0,18731,-64966.98606176096,71.62099340884015,
0.6,5,0.7,0.5,1,17659,-70963.43216715599,34.331115362234414,
0.6,5,0.7,0.4,1,12542,-69591.08612045627,34.773999116849154,
0.6,5,0.7,0.1,1,13423,-67524.93182770265,35.95263580325991,
0.6,5,0.6,0.2,1,21762,-68116.50380734296,38.152749795001,
0.6,5,0.8,0.3,1,21279,-70691.07130316304,34.25267774704844,
0.6,4,0.9,0.3,1,19166,-63594.75869712707,45.65084677096456,
0.6,5,0.8,0.5,1,21526,-72051.36724088853,33.56496671400964,
0.6,4,0.9,0.4,1,15504,-67301.94303008908,45.908950965851545,
0.6,5,0.7,0.3,1,19284,-68342.73922080925,37.11010533710942,
0.6,5,0.6,0.5,0,12486,-73532.3674617948,38.730724377091974,
0.6,5,0.8,0.2,1,12417,-70150.68102087284,36.441213614307344,
0.6,5,0.7,0.2,1,18550,-69213.5819228406,39.29184134211391,
0.6,5,0.6,0.4,0,17369,-71567.6580986442,40.41725514596328,
0.6,5,1.0,0.5,0,16683,-70757.69909691547,34.03818082623184,
0.6,5,0.7,0.2,0,18549,-64122.86595983119,40.328228674829006,
0.6,5,0.9,0.3,1,15725,-69627.07250020232,35.96035315701738,
0.6,5,1.0,0.5,1,16684,-72699.03765722887,34.298462262842804,
0.6,5,0.8,0.4,0,16408,-66480.06638962413,37.52593360701576,
0.6,5,0.8,0.1,1,18593,-66206.26939617089,38.98605917301029,
0.6,5,1.0,0.4,0,19950,-68174.49069090816,34.96355578722432,
0.6,5,0.9,0.4,1,20855,-64344.58469218753,36.440599225927144,
0.6,5,0.9,0.1,0,19863,-64910.10888849413,37.594943679869175,
0.6,5,0.9,0.1,1,19864,-64043.879041605265,37.54877673368901,
0.6,5,0.8,0.5,0,21525,-70945.28346604074,37.852015614975244,
0.6,5,0.9,0.2,1,22072,-70070.3201692835,37.46111736400053,
0.6,5,1.0,0.1,1,15623,-66526.99285830096,36.36316538788378,
0.6,5,0.8,0.4,1,16409,-70323.67978349989,38.15060882689431,
0.6,5,0.9,0.5,0,12796,-67950.05280133325,37.08921179221943,
0.6,5,0.8,0.3,0,21278,-69888.16044100616,39.53839648235589,
0.6,5,0.7,0.3,0,19283,-66216.00391921712,41.83613843889907,
0.6,5,1.0,0.2,0,15958,-65603.93260426405,36.781710805371404,
0.6,5,0.6,0.3,0,14111,-69301.94682332283,44.53226824384183,
0.6,5,0.9,0.4,0,20854,-66774.0399712646,38.55667752819136,
0.6,4,1.0,0.3,0,20133,-67391.46499240764,50.25845803273842,
0.6,5,0.9,0.2,0,22071,-64938.567637732274,39.5253511746414,
0.6,5,0.9,0.3,0,15724,-67317.96577286802,39.88835256034508,
0.6,5,0.9,0.5,1,12797,-68971.85505620192,39.18316645314917,
0.6,5,1.0,0.3,0,16692,-66276.66315283104,38.61924555711448,
0.6,5,1.0,0.2,1,15959,-65568.89921143767,39.93754227925092,
0.6,5,1.0,0.3,1,16693,-68006.08056642785,41.35041922470555,
0.6,4,0.7,0.1,0,16863,-66367.01375359754,65.95885583339259,
0.6,5,1.0,0.4,1,19951,-65638.08003861205,43.377678121905774,
0.6,5,1.0,0.1,0,15622,-65748.59475365252,44.815254799090326,
0.6,4,0.8,0.4,0,14232,-67113.78917469089,65.07676698034629,
0.6,1,0.7,0.4,1,12461,-69393.21780618315,109.86136282328516,
0.6,2,0.7,0.5,0,13912,-71196.58634001017,88.46434780722484,
0.6,2,0.9,0.1,1,16591,-63507.769244299074,87.86575640877709,
0.6,3,0.6,0.2,1,12833,-67573.58975842696,85.70334277115762,
0.6,5,0.6,0.1,1,18251,-68619.90741607429,60.11723149381578,
0.6,4,0.9,0.2,1,15513,-63884.66763369265,67.22177479416132,
0.6,2,1.0,0.5,1,14241,-70583.01035815374,87.36526348302141,
0.6,1,0.9,0.1,0,20825,-65772.29388946843,106.72168407216668,
0.6,3,1.0,0.3,1,17764,-64676.82247915459,80.37519710091874,
0.6,4,0.7,0.2,0,13862,-71556.13837832675,75.67646828340366,
0.6,4,0.6,0.2,0,15202,-68268.05082057032,79.27721522701904,
0.6,5,0.6,0.2,0,21761,-69152.477429824,61.56145024811849,
0.6,4,1.0,0.4,1,19391,-64847.31467802556,63.735077848657966,
0.6,3,0.7,0.4,1,13869,-68773.31414530911,86.8690287922509,
0.6,1,0.9,0.4,1,14111,-66178.06062342942,100.91907254885882,
0.6,4,0.8,0.5,0,14966,-68170.37073326745,71.06678276369348,
0.6,4,0.7,0.1,1,16864,-66894.34182217087,77.97554114786908,
0.6,1,1.0,0.2,1,19623,-67481.03107661365,99.98363540414721,
0.6,3,0.9,0.1,0,20104,-68574.60859004165,85.96733774011955,
0.6,4,0.6,0.5,1,15928,-69930.71565402792,79.69760488113388,
0.6,4,0.8,0.1,0,22033,-68170.98104359701,75.92746685212478,
0.6,3,1.0,0.1,1,13992,-64887.02305818524,85.37922950694337,
0.6,3,1.0,0.5,1,16139,-68923.47080398386,82.91261842241511,
0.6,2,0.8,0.3,1,20708,-69269.95823837075,94.5153294801712,
0.6,5,0.7,0.5,0,17658,-70251.1707685395,61.471390288788825,
0.6,4,0.8,0.5,1,14967,-68883.3672174461,73.4356005480513,
0.6,3,0.9,0.3,1,13877,-70650.05140055546,86.95573243685067,
0.6,1,0.8,0.2,0,14464,-66881.85234505228,116.74556033825502,
0.6,2,0.8,0.3,0,20707,-69036.01235049882,95.29305729083717,
0.6,2,0.8,0.4,0,21263,-66738.1235699295,95.36416109791026,
0.6,4,0.9,0.1,0,13304,-68327.93238890775,73.6302368203178,
0.6,4,0.8,0.1,1,22034,-67722.94344758936,78.66609629197046,
0.6,5,0.8,0.1,0,18592,-65259.041453447935,63.133415188174695,
0.6,4,0.9,0.5,1,19413,-67749.00325554344,72.62862884998322,
0.6,1,1.0,0.4,0,17997,-63743.44411683085,101.93053537094966,
0.6,4,1.0,0.1,0,19063,-64529.480013752865,72.670909431763,
0.6,4,0.6,0.5,0,15927,-70728.784475758,83.7182043902576,
0.6,2,0.9,0.2,1,15246,-63101.40672701939,98.65781231224537,
0.6,2,0.7,0.5,1,13913,-71416.21545688214,100.53347575571388,
0.6,4,0.8,0.2,0,15857,-67519.49290087515,81.43574707070366,
0.6,5,0.7,0.1,0,13422,-65176.58648141956,67.62090377788991,
0.6,4,1.0,0.1,1,19064,-65475.47993481217,75.23730287933722,
0.6,4,1.0,0.5,1,20125,-67925.59423633413,71.38511109678075,
0.6,5,0.6,0.1,0,18250,-67690.84869859216,71.48706385586411,
0.6,4,1.0,0.2,0,19399,-68926.41262187371,76.01520982990041,
0.6,4,0.7,0.5,0,21099,-69766.81196039527,86.0278507610783,
0.6,4,1.0,0.4,0,19390,-67104.5915724925,75.64365208288655,
0.6,5,0.6,0.3,1,14112,-66981.14516797973,71.42002389673144,
0.6,4,0.8,0.2,1,15858,-69749.1806301738,84.56854450004175,
0.6,4,0.9,0.2,0,15512,-68981.97316579081,80.95158872427419,
0.6,5,0.8,0.2,0,12416,-70176.29480202099,69.31955894129351,
0.6,4,1.0,0.5,0,20124,-68006.17859707454,75.59312372701243,
0.6,4,1.0,0.2,1,19400,-64334.986105381824,78.90278499620035,
0.6,3,0.9,0.1,1,20105,-65604.43660840954,98.24192943004891,
