crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.3,4,0.6,0.4,1,16519,-122799.8453782219,46.84299078444019,
0.3,3,1.0,0.4,0,18877,-122278.96889036655,49.23612564895302,
0.3,4,0.6,0.2,0,19229,-120045.47211529315,48.69463883526623,
0.3,3,0.8,0.4,1,13720,-122578.60529636455,53.211342639289796,
0.3,4,0.7,0.2,1,16018,-120457.76789923712,43.98707897402346,
0.3,3,1.0,0.2,0,18886,-118366.55423734263,51.0210349811241,
0.3,3,1.0,0.3,0,19620,-119129.87250019664,50.82676988095045,
0.3,4,0.6,0.4,0,16518,-123616.86823530991,48.92278061341494,
0.3,4,0.7,0.4,0,13306,-125633.74663316703,41.0221390738152,
0.3,4,0.7,0.5,1,15127,-125074.52337195697,39.033808413892984,
0.3,4,0.6,0.1,0,20318,-125295.89996917747,50.713646170683205,
0.3,3,1.0,0.1,0,18550,-118074.13343767443,53.502033543772995,
0.3,4,0.7,0.1,1,14188,-120718.36590497635,46.88812906015664,
0.3,4,0.6,0.5,0,18082,-124504.5700000431,51.33944412320852,
0.3,4,0.6,0.1,1,20319,-119630.52471808494,54.57835322711617,
0.3,2,0.7,0.2,1,21433,-125204.30517234991,88.0356967812404,
0.3,2,0.7,0.4,0,21423,-122805.07896966852,82.0073643499054,
0.3,4,0.6,0.3,1,15963,-126511.53293218886,58.35138194216415,
0.3,3,0.7,0.5,0,12458,-122175.33428481533,66.00342430593446,
0.3,3,0.6,0.1,0,14353,-125485.51492803701,69.29194975178689,
0.2,3,0.6,0.3,1,19421,-124815.43640108588,166.77968109073117,
0.3,3,0.9,0.5,0,18899,-120112.86179792545,66.38315424416214,
0.3,2,0.7,0.4,1,21424,-124789.38799554422,84.26844392577186,
0.3,4,0.8,0.4,0,13685,-127135.69300044318,50.247565554920584,
0.2,4,0.8,0.5,1,20033,-123300.8518388415,172.5631104321219,
0.2,4,0.8,0.4,1,21171,-126267.82688452528,173.25858068279922,
0.3,4,0.9,0.2,0,20842,-122463.61357622452,45.52066131681204,
0.2,3,0.7,0.3,0,16208,-124015.88099809125,174.7372773932293,
0.3,4,1.0,0.5,1,22280,-128823.55914663934,39.35382255166769,
