crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,mean,std,count
0.4,5,1.0,0.4,-67214.45748291217,1182.422822375397,2
0.5,4,1.0,0.4,-67224.73913102045,1061.745420028369,2
0.6,3,0.8,0.2,-67230.14900708267,2879.1837863717,2
0.5,3,0.7,0.2,-67235.08674364534,1585.1761963499573,2
0.3,4,0.7,0.5,-67257.69327503713,722.1780475822792,2
0.5,4,0.7,0.2,-67261.70658391231,3646.3425778054293,2
0.5,3,1.0,0.3,-67268.93464603068,1378.919421143296,2
0.6,5,0.7,0.3,-67279.37157001319,1503.8289535446092,2
0.3,2,0.8,0.5,-67280.1331997146,213.32850667516658,2
0.2,1,0.6,0.2,-67317.32853072736,281.6077595159921,2
0.5,4,0.9,0.4,-67338.81050714213,1191.6746348548438,2
0.6,2,1.0,0.2,-67343.97204106164,135.87388901691546,2
0.4,3,1.0,0.5,-67346.29460122343,455.436485331647,2
0.3,5,0.7,0.1,-67354.00856181758,90.29245360415236,2
0.4,2,1.0,0.5,-67360.66477338472,157.3783997465089,2
0.3,1,0.8,0.2,-67368.65271167882,503.68672464322253,2
0.5,1,1.0,0.5,-67375.49268847429,297.7594463704011,2
0.3,5,0.6,0.2,-67379.12206245773,1276.5510231917342,2
0.6,3,1.0,0.4,-67408.63772567287,1634.313454555228,2
0.2,2,0.6,0.3,-67409.07098438329,758.4929881676356,2
0.5,5,0.9,0.5,-67411.87838415372,3602.7003375816803,2
0.2,3,0.6,0.4,-67421.65331560085,151.20485856963748,2
0.4,5,0.8,0.3,-67440.02507030455,329.1373186425868,2
0.5,5,0.7,0.5,-67443.00450130794,1828.5011878618998,2
0.6,3,0.6,0.1,-67443.19759846057,1031.9802501059478,2
0.3,2,0.6,0.2,-67462.56765043348,2623.7271816982266,2
0.2,1,0.6,0.5,-67464.54422164088,3492.205085928235,2
0.5,2,0.9,0.4,-67479.31669195423,7415.349105184922,2
0.5,4,0.6,0.2,-67482.66052999435,691.1830464553526,2
0.3,4,0.6,0.5,-67488.29503617485,1316.9860503048037,2
0.6,5,0.9,0.2,-67504.44390350788,3628.697014431101,2
0.2,2,0.8,0.3,-67504.73333837066,4218.089714143839,2
0.6,1,1.0,0.2,-67506.4525182193,35.95134749379007,2
0.2,5,0.8,0.4,-67527.03811767997,189.0400608575116,2
0.6,1,0.9,0.5,-67543.09583511265,775.0333074189226,2
0.6,2,1.0,0.4,-67579.19283751123,1246.690144805947,2
0.5,1,0.6,0.2,-67598.42707011985,269.7664050574968,2
0.3,4,1.0,0.5,-67614.14317284187,2066.2668162013915,2
0.4,5,0.7,0.2,-67622.12036109423,2723.6876343504623,2
0.3,4,0.6,0.4,-67626.32835175507,53.66987188836313,2
0.4,5,0.9,0.4,-67631.86137046083,1282.6663040342514,2
0.5,5,0.9,0.4,-67671.71682236885,2100.9245741498908,2
0.4,1,0.9,0.2,-67671.86029645006,1474.5076152062761,2
0.3,5,0.7,0.3,-67690.4816606757,2313.887733551306,2
0.5,4,0.9,0.2,-67704.63504899538,1794.8421099250013,2
0.3,5,0.6,0.4,-67715.78763183818,1176.8756677199415,2
0.5,3,0.9,0.4,-67728.08391783276,1872.9100186181327,2
0.5,2,0.6,0.3,-67749.80139403802,529.325639922147,2
0.5,3,1.0,0.4,-67760.3262343047,77.25988651213706,2
0.2,3,0.8,0.5,-67766.53530394565,1743.0379413908083,2
0.6,3,0.6,0.4,-67779.81275994086,553.7334286547737,2
0.6,4,0.6,0.1,-67804.01478633903,1644.7448963277927,2
0.6,1,0.7,0.1,-67853.04252034964,1696.9876528487832,2
0.2,5,0.9,0.5,-67869.8218991952,1964.9041171255149,2
0.6,3,0.6,0.2,-67877.51046080451,429.80877918829685,2
0.2,1,0.8,0.4,-67887.77046834823,1812.662814423256,2
0.4,4,0.6,0.2,-67913.49694214227,623.069450529185,2
0.6,4,0.8,0.1,-67946.9622455932,316.81042236353255,2
0.6,4,1.0,0.5,-67965.88641670434,56.98174793712653,2
0.4,4,0.6,0.1,-67969.75082809356,1111.4096454458754,2
0.6,3,0.9,0.3,-67984.84482121443,3769.1712910300853,2
0.6,1,0.8,0.5,-68018.09891063525,622.5805506607861,2
0.4,3,0.6,0.4,-68023.6589489218,2721.493309814093,2
0.5,2,0.7,0.5,-68024.59370983887,1329.4840166938247,2
0.3,3,0.9,0.5,-68032.64000279663,1010.6470081588321,2
0.5,2,0.8,0.5,-68040.78318840536,1177.0012195256631,2
0.2,4,0.7,0.5,-68041.46487013328,761.8454571842543,2
0.3,5,0.6,0.1,-68043.6525978071,850.1771398082951,2
0.5,1,0.8,0.5,-68044.27628182672,1963.4686933930507,2
0.5,5,0.9,0.3,-68085.76624245889,1387.4419382230185,2
0.5,1,0.7,0.4,-68108.82547269721,780.4586298330752,2
0.5,2,0.9,0.5,-68135.84456911392,599.8870752675549,2
0.3,1,0.8,0.5,-68140.57546118076,1874.0164058432024,2
0.6,5,0.6,0.3,-68141.54599565128,1641.054588282066,2
0.6,5,0.6,0.1,-68155.37805733323,656.9437192520937,2
0.3,4,0.6,0.1,-68164.31010304047,1086.998192241439,2
0.5,5,0.7,0.4,-68171.7028126302,320.30948336536625,2
0.2,2,0.9,0.4,-68200.23803597342,1301.0129111196804,2
0.3,3,0.6,0.3,-68215.89931757498,1889.8188196097378,2
0.6,3,0.9,0.5,-68220.12880839908,2445.5539232130136,2
0.4,4,0.6,0.4,-68244.08726561823,3549.863094803359,2
0.3,5,0.7,0.4,-68270.3602700899,3490.7276725227616,2
0.5,1,0.6,0.4,-68279.08361149253,1530.0134799897764,2
0.2,2,0.6,0.5,-68279.31834928511,679.5808327467486,2
0.6,1,0.6,0.4,-68300.63982131977,1203.0981838197556,2
0.4,2,0.7,0.5,-68306.71434508695,1187.2103463701674,2
0.6,2,0.8,0.4,-68348.21851145412,2277.018103012425,2
0.5,4,0.6,0.4,-68360.76764263211,2894.05107473124,2
0.6,4,0.6,0.2,-68383.18275848866,162.82114806641957,2
0.6,5,0.8,0.4,-68401.873086562,2717.8450950689926,2
0.6,2,0.7,0.4,-68410.70831698217,1718.7317605312458,2
0.3,5,0.8,0.5,-68413.97201162559,138.85235138385224,2
0.3,3,0.6,0.5,-68438.3438153504,4154.049499234707,2
0.4,4,0.6,0.3,-68442.9898672401,989.7524042396957,2
0.6,4,0.7,0.2,-68448.53892569388,4394.809292336615,2
0.5,5,0.6,0.1,-68452.13533880576,706.3700147578113,2
0.3,4,0.9,0.5,-68458.098169371,1790.0403541240353,2
0.6,5,0.9,0.5,-68460.95392876759,722.5233034493424,2
0.2,3,0.6,0.5,-68463.46653612769,2101.350565704225,2
0.6,5,0.9,0.3,-68472.51913653518,1632.7850253815698,2
0.5,5,1.0,0.4,-68492.97261895049,189.61504084973524,2
0.2,4,0.9,0.5,-68514.74039274195,407.95580299313997,2
0.6,4,0.8,0.5,-68526.86897535677,504.1646489248849,2
0.6,3,0.7,0.5,-68530.00084784627,384.65399084805574,2
0.3,4,0.8,0.4,-68530.18195291446,3075.730301784007,2
0.2,5,0.7,0.5,-68543.08773125007,884.1857072705469,2
0.2,2,0.7,0.3,-68557.72553355023,727.0468504777444,2
0.2,3,0.6,0.3,-68559.57922209158,4723.602780893087,2
0.5,3,0.8,0.5,-68561.52142858831,3736.30356074394,2
0.4,2,0.7,0.4,-68569.85432577645,2427.682251987097,2
0.5,2,0.6,0.2,-68600.3484849131,347.1860775564583,2
0.5,3,0.7,0.4,-68608.63844632352,3577.197469501992,2
0.3,5,0.7,0.5,-68609.18572465426,1794.8919825923342,2
0.6,1,0.7,0.4,-68611.95813419286,1104.8680238638294,2
0.5,2,0.8,0.2,-68617.43674798435,3321.14106957643,2
0.3,1,0.6,0.4,-68623.15670508891,1141.138602348992,2
0.6,4,0.7,0.5,-68634.00085029461,1602.0368355112616,2
0.6,4,0.8,0.2,-68634.33676552447,1576.6273133155132,2
0.6,5,0.6,0.2,-68634.49061858348,732.5439735867257,2
0.2,2,0.7,0.4,-68681.80905946274,2911.336373062678,2
0.4,3,0.8,0.4,-68685.75758232067,1226.9839480971066,2
0.2,1,0.6,0.4,-68694.45667980693,202.2058795059156,2
0.6,5,0.7,0.4,-68720.99805428757,1230.4903436347502,2
0.3,1,0.8,0.4,-68729.65651726213,1386.771065156428,2
0.4,4,0.7,0.4,-68738.838523581,797.5628230682838,2
0.2,3,0.6,0.2,-68747.66994241488,224.77315520734157,2
0.3,3,0.6,0.4,-68771.78707224205,2054.284665650722,2
0.5,4,0.8,0.3,-68799.69080675783,1807.5469773313732,2
0.6,4,0.6,0.4,-68819.58453254387,29.442986657605974,2
0.5,2,0.8,0.4,-68875.80142485487,2718.4531314452774,2
0.6,2,0.6,0.1,-68888.35519308236,1867.7581237243064,2
0.5,1,0.7,0.5,-68906.12181145098,4361.5519411559435,2
0.2,1,0.7,0.5,-68927.07440313761,1194.7512747906833,2
0.2,5,0.6,0.5,-68945.32512955896,3105.3714493790417,2
0.3,3,0.9,0.4,-68953.1355893831,629.6999419049384,2
0.5,3,0.8,0.4,-68960.19593349895,455.14277011457136,2
0.6,1,0.6,0.5,-68999.03761671699,799.3465668408386,2
0.2,4,0.7,0.4,-69024.216022952,2857.027288974209,2
0.4,1,0.9,0.4,-69042.1936719892,63.386129748343386,2
0.4,4,0.8,0.4,-69044.32265616785,130.4734427477096,2
0.3,1,0.6,0.5,-69096.808081903,516.5439457773322,2
0.6,2,0.8,0.3,-69152.98529443478,165.42472374494983,2
0.4,5,0.6,0.4,-69159.45227124981,566.7606695003824,2
0.6,4,0.7,0.3,-69232.26118963436,691.3777094682152,2
0.5,5,0.7,0.2,-69242.27027544568,1607.1378114304437,2
0.4,1,0.6,0.5,-69253.86086540038,1495.5182673419688,2
0.2,5,0.7,0.4,-69269.53380228963,1931.8012629888854,2
0.5,3,0.6,0.3,-69338.34356521585,2423.3738506519303,2
0.2,4,0.6,0.5,-69349.03218357041,1081.3085706940246,2
0.6,3,0.7,0.4,-69370.9942765213,845.24734752122,2
0.4,3,0.8,0.5,-69393.95686543232,707.2933520911924,2
0.5,4,0.7,0.5,-69394.61864656719,773.3136503550458,2
0.4,3,0.6,0.3,-69399.17987533801,525.6120946221118,2
0.3,2,0.7,0.5,-69426.01745600994,1225.87323931367,2
0.5,4,0.6,0.5,-69426.04180220485,540.8038239931346,2
0.4,5,0.9,0.5,-69431.8316108008,3370.8885491551973,2
0.4,5,0.7,0.5,-69478.6502507901,87.78253337537808,2
0.6,4,0.7,0.4,-69500.90819078502,142.88379885839979,2
0.4,5,0.6,0.5,-69513.23361785471,442.43785361951484,2
0.6,4,0.8,0.4,-69627.91629980206,3555.512677862304,2
0.5,5,0.6,0.5,-69628.00315996035,4825.1500318730605,2
0.4,2,0.9,0.5,-69696.20289911726,2877.320211170484,2
0.6,2,0.7,0.1,-69754.51384472742,410.7699423242071,2
0.5,5,1.0,0.5,-69759.55902310016,670.2958686378192,2
0.6,3,0.6,0.3,-69816.78799066444,1612.5363000519537,2
0.6,2,0.6,0.4,-69822.96562738996,3441.283081943032,2
0.5,4,0.7,0.3,-69845.00944072314,637.2770707575813,2
0.5,5,0.8,0.5,-69865.74022341939,979.3238184869059,2
0.6,2,0.7,0.3,-69903.38317694131,2247.5818801981704,2
0.6,2,1.0,0.5,-69908.43765905697,953.9898598692778,2
0.5,4,0.8,0.4,-69909.37778007962,1500.1256097751684,2
0.4,4,0.6,0.5,-69924.052127075,2881.2206691539295,2
0.6,2,0.9,0.5,-69928.50767652068,618.8724509644447,2
0.5,3,0.9,0.5,-69947.74634637425,175.360965353319,2
0.2,2,0.7,0.5,-69961.4644152128,1675.0734911919496,2
0.6,1,0.6,0.2,-70013.0821730933,1805.3399640461414,2
0.3,2,0.6,0.5,-70026.5814763013,1574.3503855968518,2
0.6,2,0.8,0.5,-70058.01761150829,1095.9037712943598,2
0.4,3,0.6,0.5,-70152.08981029803,958.2108287452731,2
0.6,5,0.8,0.2,-70163.48791144692,18.111678341676896,2
0.3,4,0.6,0.3,-70218.99937271405,969.4968250228004,2
0.6,5,0.8,0.3,-70289.6158720846,567.7437153194732,2
0.5,2,0.6,0.5,-70301.21421466305,522.6293662596332,2
0.6,4,0.6,0.5,-70329.75006489296,564.319875698901,2
0.5,3,0.6,0.4,-70371.18340394311,2569.1110442588574,2
0.2,5,0.6,0.4,-70390.13554850424,36.89836581834897,2
0.5,2,0.6,0.4,-70428.96763398743,739.7802951671906,2
0.5,3,0.7,0.5,-70430.06083433967,8.341625907051352,2
0.5,4,0.9,0.5,-70483.00929904792,1668.5949676901068,2
0.5,5,0.6,0.4,-70605.18195178683,773.6192376687429,2
0.6,5,0.7,0.5,-70607.30146784775,503.64486493914285,2
0.6,1,0.7,0.5,-70659.5005086982,733.9848874400193,2
0.5,4,0.8,0.5,-70670.5956132159,169.5271083747602,2
0.5,1,0.6,0.5,-70793.77348868019,3581.2104756904537,2
0.6,5,0.6,0.4,-70796.51548448496,1090.5603434678426,2
0.2,3,0.7,0.5,-70805.54641634124,4283.625281054191,2
0.6,2,0.6,0.5,-70932.77403845242,896.6716870670247,2
0.6,2,0.6,0.3,-71010.02399570758,1017.0996323991747,2
0.6,3,0.7,0.3,-71301.39958478097,181.6947001774114,2
0.6,2,0.7,0.5,-71306.40089844615,155.3012378861872,2
0.4,4,1.0,0.5,-71321.71148320136,116.6460424402805,2
0.4,4,0.7,0.5,-71454.34694835705,3516.1823039266746,2
0.5,4,0.7,0.4,-71478.56546793017,672.4020039501232,2
0.6,5,0.8,0.5,-71498.32535346464,782.1193377552892,2
0.3,5,0.6,0.5,-71512.97900376478,290.3691007929539,2
0.6,5,1.0,0.5,-71728.36837707217,1372.7336605765302,2
0.5,3,0.6,0.5,-71880.98453001476,1929.8769643225803,2
0.6,5,0.6,0.5,-72167.1601976376,1930.6946284213877,2
0.4,3,0.7,0.5,-72271.31672702327,3382.15205622791,2
0.6,3,0.6,0.5,-73366.84257377198,1014.1212456000555,2
